path,label
"data\plant_village\Pepper,_bell___Bacterial_spot\35833444-02ab-4d4a-a7b7-76757ef56e59___JR_B.Spot 8839.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Leaf_Mold\82567342-f689-4e61-ac38-b25db55bb684___Crnl_L.Mold 7128.JPG,Tomato___Leaf_Mold
data\plant_village\Potato___Late_blight\dfa65276-0450-4a57-ba94-25384d378f22___RS_LB 4065.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2694.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___healthy\cc289e5c-7899-4081-9ea9-c3dc3ad3d2d4___GH_HL Leaf 408.1.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\0595201b-049b-47ff-9e56-7e042932c0fe___Crnl_L.Mold 9179.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2074.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\306d3e00-d180-4645-9858-b22e3a292554___Crnl_L.Mold 6627.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___Bacterial_spot\e3f81cee-198e-42d8-b970-b950c09af898___JR_B.Spot 8997.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\735e7dff-5438-4c3f-be1a-129882228f64___JR_HL 8336.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Early_blight\1a77c047-7ed8-4f02-bfaf-a19e7a67c3dd___RS_Early.B 7076.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\8e142609-2257-448f-84e0-b20a6e85dcba___NREC_B.Spot 9160.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___Bacterial_spot\a30b2b1d-6dd4-4322-8950-f85c5b946c5a___NREC_B.Spot 9152.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\2e6c4476-c99f-4f05-a1bd-70701326a15d___GHLB2 Leaf 8925.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\59cbcb57-16e3-4e35-a1d6-8672678c9d8d___RS_Erly.B 6489.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\a2237a92-dce1-469e-ba88-657d40f55319___NREC_B.Spot 9122.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\51d2789e-a52a-4f5b-a1fa-20ae9267df78___JR_HL 8130.JPG","Pepper,_bell___healthy"
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2176.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Early_blight\b14e0de2-ab48-45b5-9d4d-e45e7c88b68f___RS_Early.B 8554.JPG,Potato___Early_blight
data\plant_village\Tomato___Leaf_Mold\da70a983-649d-4262-a78f-4b5be677167e___Crnl_L.Mold 9168.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___Bacterial_spot\f66ef466-4e5e-4a62-b2aa-b21e0c78da5e___JR_B.Spot 3294.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\cc1da016-287b-4669-aceb-2dd35cd0d78a___JR_HL 7698.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\d247170c-6756-41f0-9074-09190f485cdb___RS_HL 0034.JPG,Tomato___healthy
data\plant_village\Potato___Early_blight\ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Potato___Early_blight
data\plant_village\Tomato___Early_blight\8a089fe7-9e6a-4db7-b0e8-9792e4abc326___RS_Erly.B 7466.JPG,Tomato___Early_blight
data\plant_village\Tomato___Late_blight\1430346f-f3f2-4766-bd0e-c6f9316851e9___RS_Late.B 6311.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\3c9b066f-f4c0-4060-8d3b-e303d2262d73___JR_HL 7947.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\f6c104df-09ed-467c-8e67-30d5bd5d7cd2___Crnl_L.Mold 6829.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Leaf_Mold\446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\777d1460-e356-4b0a-9fb2-cd0931146c5b___RS_Late.B 5190.JPG,Tomato___Late_blight
data\plant_village\Tomato___Leaf_Mold\4797e35c-7ec7-4853-95d5-c9fa4b6c0be9___Crnl_L.Mold 9162.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\73815ecf-ee85-4bba-864f-f47d01a96615___RS_HL 0348.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\eb047146-6e86-44bf-a9b5-f668cb2f301b___GH_HL Leaf 225.1.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\bee64636-a53b-4ecd-9f4f-d71d61148f55___Crnl_L.Mold 8980.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Leaf_Mold\1071fb04-ba12-4c59-a6ef-b43cd16139e5___Crnl_L.Mold 7119.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\167247af-fd67-4b70-a72e-052dc5ea863b___GH_HL Leaf 388.1.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\76b25fb0-e2fa-47ef-9b70-19efa3d65a9a___GHLB Leaf 1.4 Day 12.JPG,Tomato___Late_blight
data\plant_village\Potato___Late_blight\031672c9-bf0a-46bf-8b52-d7cdc067612e___RS_LB 5019.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2086.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\7f8ee689-9c51-4f8b-baa2-3ce1125b765e___GHLB2 Leaf 8569.JPG,Tomato___Late_blight
data\plant_village\Tomato___Leaf_Mold\51cb012e-4646-447c-b63f-9084a370b781___Crnl_L.Mold 6916.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1909.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\9a1fc5b3-476a-4565-ad69-e054accd2dd6___Crnl_L.Mold 9030.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___healthy\0379e766-3bb9-4d00-8600-7d818a4b2ebf___JR_HL 7769.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___healthy\c90fc30f-f9c2-43ed-a912-54ae5bd06f77___JR_HL 8222.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\aefc20fb-6226-4bb9-90e7-6619219ec15a___GHLB Leaf 23.2 Day 12.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\7620a603-c3cd-4893-9481-901c9950bb00___GH_HL Leaf 263.1.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\9e305064-4a83-45a7-be7b-d06c60cea4d2___Crnl_L.Mold 6658.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2286.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___healthy\f17e7ab8-61bb-452b-9e15-5113e2792f78___JR_HL 8442.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Late_blight\9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1825.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Early_blight\fbe86131-6873-460e-880a-6ee8576b6bc9___RS_Erly.B 7551.JPG,Tomato___Early_blight
data\plant_village\Tomato___Leaf_Mold\fe00923d-7acb-4a3b-9104-e2d429181e5d___Crnl_L.Mold 6822.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___healthy\2c76bbee-0033-4186-bdc6-3f70092c4046___JR_HL 6000.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___Bacterial_spot\8bf5c35c-1a3a-47cf-97dd-245b5105afb4___NREC_B.Spot 1879.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___healthy\57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401.JPG,Potato___healthy
data\plant_village\Potato___Late_blight\30777af4-cbb4-44bf-946b-f1c5d17704ee___RS_LB 4822.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2588.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Early_blight\b60702b4-a7dd-4201-bfcc-4a13c7dcc44f___RS_Erly.B 7657.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\6555b55c-78bc-4391-88ed-65b596fc7e76___GH_HL Leaf 441.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2679.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Early_blight\c7212fa9-df1e-485e-a471-1011dd797865___RS_Early.B 8680.JPG,Potato___Early_blight
data\plant_village\Potato___Late_blight\030e8945-d3ce-4ad3-8a91-a14c18285249___RS_LB 2532.JPG,Potato___Late_blight
data\plant_village\Tomato___healthy\ca15ccb7-1f30-4dd6-aa46-8494a41c3a9d___RS_HL 9757.JPG,Tomato___healthy
data\plant_village\Tomato___Early_blight\eccf8abf-a178-464f-ba55-1d203f5f8a47___RS_Erly.B 6395.JPG,Tomato___Early_blight
data\plant_village\Tomato___Early_blight\3c5e2faa-3bca-4d88-8841-fa06cf7388f1___RS_Erly.B 9599.JPG,Tomato___Early_blight
data\plant_village\Tomato___Early_blight\605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B 7827.JPG,Tomato___Early_blight
data\plant_village\Tomato___Late_blight\97e49ab1-3159-4659-9954-518c94690a9e___RS_Late.B 5534.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\dc6eeebe-ebc4-406c-b5df-f4861f491db8___RS_Erly.B 9615.JPG,Tomato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2478.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\be834e45-b191-48c6-a47d-832bd36f1774___Crnl_L.Mold 8739.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2663.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\c49f101c-9495-4a82-aabe-5f3adb220ef0___RS_Late.B 6597.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\188107b9-d61f-4084-94da-4d5f8d9eedc1___RS_HL 0553.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2288.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___healthy\ff55573a-3ae9-4c76-957b-6b3e2665f4a3___JR_HL 8701.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Late_blight\70b8c0ad-be72-4f3f-84ba-7439f83b089b___RS_LB 4446.JPG,Potato___Late_blight
data\plant_village\Tomato___healthy\e6f3e3b6-8d73-4564-9e0b-771302aaa6ef___RS_HL 0626.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2188.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\726a5ae7-e33b-4854-a872-71318ec3a493___RS_Late.B 5538.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\bba9c7cc-21d8-43b7-acb2-9c079f810f89___RS_Late.B 6798.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2204.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Early_blight\6f8ac19d-d97f-47ee-8ad4-bb53ab7984a0___RS_Erly.B 7786.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\9abd1ec5-33f5-418d-8527-c894dd7739d7___JR_B.Spot 9064.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\f3e7e5bc-bcdc-4dc8-a6cf-86a42df59c7f___JR_HL 7799.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\2a27ed39-5f6c-490e-8dae-8b1df4683dbc___Crnl_L.Mold 9099.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2638.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Early_blight\0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B 9440.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\3b247bc2-44d4-4fea-ae3e-aef886d27e45___RS_HL 0584.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG,Potato___Late_blight
data\plant_village\Tomato___Late_blight\178eb3a0-a4c6-4c2b-8bad-e11d66a76f52___RS_Late.B 4886.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\8c9e49b1-c4ee-402e-b31b-a7b33e887d0c___JR_B.Spot 3313.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___healthy\07cb5416-a029-467f-a306-252c2a64d2e6___RS_HL 0543.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\44c7f2c3-bec1-4f42-b9b6-946c2b92f50e___RS_Late.B 6261.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\79052190-9b72-4a0c-ae70-ac468d89b3fb___JR_HL 8150.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Late_blight\19323229-6fdc-4231-bd3e-a46ddcff2111___RS_LB 3196.JPG,Potato___Late_blight
data\plant_village\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Potato___healthy
data\plant_village\Potato___Early_blight\8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\96979966-db63-4757-9ed3-a9a37ecf5dbf___JR_HL 8278.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\c451aa60-ebde-4dfd-a008-ad6e4cfef3fe___RS_Late.B 6857.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\05598cc1-60b9-4436-a233-973c42eff2d6___GH_HL Leaf 503.1.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\2a7cceba-5a33-418a-9718-ccd99ba6c4d1___RS_Late.B 6868.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\a0140b14-8370-4c95-9195-cdb779122dd7___JR_HL 7580.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___healthy\cbc69440-99b0-46b4-ba9d-faf487692528___JR_HL 8674.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___healthy\e6184b41-1a46-47f9-bcc7-d9f16859e50d___JR_HL 8208.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\45b77cd0-ca48-4fa8-9efe-a13e80419eff___Crnl_L.Mold 6699.JPG,Tomato___Leaf_Mold
data\plant_village\Potato___Late_blight\48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG,Potato___Late_blight
data\plant_village\Tomato___Late_blight\2077acd5-80d2-421f-8641-308048d44651___GHLB2 Leaf 8678.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\4ee9cff7-9693-4d51-821b-da31e5df240c___RS_Erly.B 7427.JPG,Tomato___Early_blight
data\plant_village\Potato___Early_blight\b301c9cd-7624-4261-ab4f-962936ebb92a___RS_Early.B 7632.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\b0ea3617-be2a-4294-b547-3e341fbeb545___JR_HL 7786.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\d6441d7c-be78-420d-b202-1298cd5b94e9___Crnl_L.Mold 6571.JPG,Tomato___Leaf_Mold
data\plant_village\Potato___Early_blight\0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B 7937.JPG,Potato___Early_blight
data\plant_village\Potato___Late_blight\2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG,Potato___Late_blight
data\plant_village\Tomato___Late_blight\4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\2cdea224-6f10-4a3d-a3f1-1debd1a42640___JR_B.Spot 8926.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___healthy\e2bd556e-fe0f-4a97-819c-83dbc4a61ac5___GH_HL Leaf 429.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\fb73cd43-aa32-4aba-978f-034c9c809c25___RS_HL 9749.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___Bacterial_spot\bde95d13-80fa-4993-a13e-6ca4f7f1c9ef___JR_B.Spot 8867.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Late_blight\75a1ae7b-9b93-4a9f-9eca-70b4b9e9f5ff___RS_LB 4739.JPG,Potato___Late_blight
data\plant_village\Potato___Early_blight\23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,Potato___Early_blight
data\plant_village\Tomato___Leaf_Mold\b814eaf5-3c86-4f5f-b05a-24db749c8f6b___Crnl_L.Mold 7011.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\118be78d-e498-427f-8399-add5e8ab1b15___GHLB2 Leaf 149.3.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\65c31a47-0609-481c-b077-1ff6225fe2bb___RS_HL 0208.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\431e5099-0b4d-433c-bba9-85e6ded06f4d___RS_HL 9876.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\8bae80d9-576c-4930-8c75-f6df2be339de___RS_Late.B 4912.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2199.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\5be6f633-9ae7-40b9-b1aa-f92a1ab919fb___RS_Late.B 5011.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\58f9bf4b-a4c3-4d1f-bef0-f7a1fbc14f26___JR_HL 8330.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\f9124c7e-9cfd-4b90-bc64-aadd638e896d___Crnl_L.Mold 8925.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\07672c2f-860a-455f-9fa4-f761f4bc090e___RS_Late.B 5017.JPG,Tomato___Late_blight
data\plant_village\Potato___Early_blight\83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B 7329.JPG,Potato___Early_blight
data\plant_village\Potato___Late_blight\6f0fffdc-876f-449f-b03e-f25081f2c44f___RS_LB 4096.JPG,Potato___Late_blight
data\plant_village\Potato___Early_blight\ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,Potato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2485.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\9ac5f3a1-d1d0-4b18-9565-e08af681149b___Crnl_L.Mold 6703.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\5f866129-ebbd-413b-aa6e-cf149be553e7___RS_Late.B 5390.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\74bfd410-bb0e-4cf1-8dfe-466385f6d522___RS_Late.B 5355.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\5f11bef5-6b09-4a9c-b0e1-6dfdd16f42d3___GH_HL Leaf 457.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG,Potato___Late_blight
data\plant_village\Tomato___Early_blight\2245fdf5-3ff5-4624-9797-0b65bcc6cf73___RS_Erly.B 6358.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___healthy\0984b7ed-2a64-40fe-b0fa-ff440b0fc8e4___JR_HL 8600.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\e5d58d21-5846-47aa-a0f7-e5f39c8f8567___RS_HL 0447.JPG,Tomato___healthy
data\plant_village\Tomato___healthy\40b7eb94-3f47-47b2-9734-2a95f6acd44e___RS_HL 0408.JPG,Tomato___healthy
data\plant_village\Potato___Early_blight\655010d0-0bf7-4cba-8ebe-591a8bc5f552___RS_Early.B 7668.JPG,Potato___Early_blight
data\plant_village\Potato___Late_blight\0c83302d-4233-4e98-8ecf-755a970495bb___RS_LB 4904.JPG,Potato___Late_blight
data\plant_village\Potato___Late_blight\fbe08e9f-d4a0-4a6e-9741-c34fda88b3d2___RS_LB 4540.JPG,Potato___Late_blight
data\plant_village\Tomato___Leaf_Mold\86e78083-2854-495e-85af-1c1c61c6ddae___Crnl_L.Mold 8954.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Leaf_Mold\822c1a03-77c7-4640-bf3b-055542fda0bb___Crnl_L.Mold 6950.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___Bacterial_spot\0b27c03f-b3bc-4d96-9b76-6fbd779404b9___NREC_B.Spot 1799.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Leaf_Mold\60f7b149-4286-4101-a156-9bf5551261d7___Crnl_L.Mold 7137.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1999.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\b66c322b-7fc4-4d0a-9e57-afe7a58b0c1b___Crnl_L.Mold 6554.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2106.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Late_blight\fcc8393e-18f5-48c2-bd87-a0dabc151810___RS_LB 4029.JPG,Potato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\42ec2c4f-8cb7-47b2-ba27-0950b0b18395___NREC_B.Spot 9143.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\b6142592-6a73-4a6d-9320-7a69ecd7fee2___RS_Late.B 6162.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1902.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___healthy\a5e54e01-2cd5-482a-bfba-8728ca32473c___GH_HL Leaf 426.JPG,Tomato___healthy
data\plant_village\Potato___Early_blight\d0221e13-4d76-45e5-9cd1-7cac63833f52___RS_Early.B 7191.JPG,Potato___Early_blight
data\plant_village\Tomato___Late_blight\efe3a784-f4d6-4635-bef8-c81fffeee36b___GHLB2 Leaf 8651.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\547251ae-ce0c-423b-8d1f-afec4f2eb7bd___JR_HL 8227.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Early_blight\fc296f63-8cb3-42f1-a9c1-f6ed8e49777c___RS_Erly.B 6400.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___healthy\63109480-7b83-4d2f-89e2-96a3307137b2___JR_HL 5976.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Late_blight\3f6bce87-fb66-44fb-8e76-e282af4869b9___RS_LB 3013.JPG,Potato___Late_blight
data\plant_village\Tomato___Early_blight\2312305e-c167-4730-a07a-db5c9956077a___RS_Erly.B 7752.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\39875cb8-3958-46b9-a9dc-f810f353af5a___JR_B.Spot 3321.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Early_blight\73845010-b5b2-4604-8055-388c4222592a___RS_Early.B 6767.JPG,Potato___Early_blight
data\plant_village\Potato___Early_blight\d06681cc-3ed1-4af2-ae40-2597eaea3dd4___RS_Early.B 8691.JPG,Potato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2075.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\51fda747-5f6a-4870-a874-2a53f706c015___GH_HL Leaf 220.1.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\41474732-acc4-4262-931e-9b719abfb8c3___RS_Late.B 7048.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\507d59c4-b6a3-4d94-bbfb-fd763b4033ad___JR_B.Spot 3223.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Early_blight\e57ca76e-a4c3-40f2-a673-9f48b3b357ae___RS_Early.B 7539.JPG,Potato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1963.JPG,Corn_(maize)___Common_rust_
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1596.JPG,Corn_(maize)___Common_rust_
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1848.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\8b30edb3-09a7-4419-a06a-9dddb5194a38___Crnl_L.Mold 8847.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Early_blight\61047d59-d93a-4133-92ab-4f2481fa6bed___RS_Erly.B 9533.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\a27ea599-79a4-4eea-80c8-f83734e2b68d___NREC_B.Spot 1963.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___healthy\6550c4ca-9494-4de5-8909-d0cdab8f0892___RS_HL 0401.JPG,Tomato___healthy
data\plant_village\Potato___Early_blight\ccec0636-2984-4164-aad7-34b1b84ec42b___RS_Early.B 7766.JPG,Potato___Early_blight
data\plant_village\Tomato___healthy\1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\14f55718-8942-41c1-9f1b-f5062aeb0ad8___GHLB2 Leaf 8905.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2481.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___healthy\89c3d1ee-38dd-4a9c-a9e9-f1c1e6004eff___RS_HL 0393.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\33e05db1-0a59-49f4-b4e3-52b52ca31a14___GHLB2 Leaf 155.1.JPG,Tomato___Late_blight
